neuron	0	2499	4999	7499	9998
30535	current_calc	0.0118937	0.710088	0.698997	0.682371	0.701299
30536	current_calc	0.00990928	0.705719	0.692286	0.718013	0.715297
30537	current_calc	0.00991027	0.694668	0.707409	0.717524	0.71583
30538	current_calc	0.0118946	0.700934	0.706259	0.690566	0.688613
30539	current_calc	0.0118828	0.71054	0.688614	0.719285	0.714015
30540	current_calc	0.0138622	0.699438	0.702515	0.711505	0.700618
30541	current_calc	0.0119052	0.708117	0.697021	0.703214	0.733302
30542	current_calc	0.0118796	0.693265	0.691513	0.713548	0.72167
30543	current_calc	0.00990948	0.710381	0.703404	0.718308	0.718678
30544	current_calc	0.0118929	0.701604	0.692515	0.691436	0.68935
30545	current_calc	0.0138789	0.700069	0.701899	0.711112	0.70561
30546	current_calc	0.0138642	0.704485	0.722247	0.709854	0.71033
30547	current_calc	0.00990888	0.692068	0.711436	0.713483	0.701778
30548	current_calc	0.0118843	0.693569	0.698023	0.712999	0.722877
30549	current_calc	0.0138842	0.699206	0.697205	0.712467	0.717483
30550	current_calc	0.0118784	0.693535	0.704213	0.720751	0.710052
30551	current_calc	0.0118794	0.689324	0.683671	0.68097	0.705332
30552	current_calc	0.0119064	0.691303	0.701135	0.689326	0.708569
30553	current_calc	0.00991007	0.698876	0.699285	0.711488	0.723371
30554	current_calc	0.011897	0.691596	0.696387	0.704267	0.712978
30555	current_calc	0.0158567	0.698524	0.699149	0.69345	0.70482
30556	current_calc	0.0119054	0.706097	0.696911	0.707844	0.723456
30557	current_calc	0.0118804	0.690924	0.702399	0.716406	0.710559
30558	current_calc	0.00990968	0.70325	0.711276	0.703302	0.713833
30559	current_calc	0.0118855	0.697701	0.690339	0.70734	0.706588
30560	current_calc	0.00990908	0.686861	0.693491	0.703311	0.718048
30561	current_calc	0.00991007	0.701322	0.697519	0.709615	0.707954
30562	current_calc	0.0138733	0.696651	0.702042	0.691918	0.705104
30563	current_calc	0.011894	0.704332	0.706194	0.701105	0.683734
30564	current_calc	0.0118962	0.686719	0.704537	0.686422	0.703517
30565	current_calc	0.0118901	0.700641	0.701108	0.695779	0.701802
30566	current_calc	0.00991027	0.698145	0.699608	0.69952	0.704576
30567	current_calc	0.013888	0.713169	0.710016	0.70968	0.706531
30568	current_calc	0.0138697	0.699941	0.688001	0.71723	0.718743
30569	current_calc	0.0119038	0.708253	0.694214	0.70652	0.70178
30570	current_calc	0.00990968	0.695427	0.691322	0.719877	0.719676
30571	current_calc	0.0158446	0.710104	0.698764	0.695143	0.711534
30572	current_calc	0.00990829	0.696802	0.678041	0.703026	0.708955
30573	current_calc	0.0118855	0.709776	0.697791	0.704685	0.717204
30574	current_calc	0.0138693	0.697871	0.706738	0.689721	0.689545
30575	current_calc	0.00991007	0.693969	0.691675	0.694049	0.713034
30576	current_calc	0.00990869	0.704285	0.696786	0.713724	0.72351
30577	current_calc	0.0118798	0.69302	0.693262	0.687122	0.691109
30578	current_calc	0.00991028	0.692276	0.687847	0.696997	0.698535
30579	current_calc	0.00990948	0.708446	0.711138	0.715615	0.716147
30580	current_calc	0.0118982	0.698989	0.69926	0.699935	0.717278
30581	current_calc	0.0138658	0.693293	0.697216	0.710844	0.71856
30582	current_calc	0.0158532	0.688441	0.69637	0.708394	0.704164
30583	current_calc	0.00990889	0.717916	0.70733	0.710049	0.726129
30584	current_calc	0.013862	0.694768	0.702185	0.694091	0.697017
30585	current_calc	0.00990987	0.700177	0.705612	0.690028	0.710883
30586	current_calc	0.00991067	0.712383	0.702385	0.694919	0.699522
30587	current_calc	0.0118921	0.700251	0.715213	0.719591	0.708765
30588	current_calc	0.00990909	0.701079	0.70286	0.704043	0.723471
30589	current_calc	0.0118925	0.704483	0.704683	0.719896	0.719824
30590	current_calc	0.0158585	0.705923	0.699814	0.715944	0.704942
30591	current_calc	0.0118851	0.704894	0.683201	0.699947	0.702727
30592	current_calc	0.0138561	0.710866	0.717539	0.715671	0.711229
30593	current_calc	0.0118962	0.704343	0.706402	0.695663	0.700483
30594	current_calc	0.011905	0.716884	0.705847	0.701539	0.704712
30595	current_calc	0.0118812	0.709738	0.695242	0.698053	0.69534
30596	current_calc	0.0118794	0.690244	0.698204	0.691274	0.713064
30597	current_calc	0.011907	0.69792	0.702654	0.714932	0.724822
30598	current_calc	0.0138782	0.713736	0.706107	0.691761	0.698563
30599	current_calc	0.00990928	0.698051	0.703268	0.691129	0.695539
30600	current_calc	0.0158603	0.698665	0.696475	0.695177	0.693665
30601	current_calc	0.0118865	0.691448	0.698775	0.687449	0.70432
30602	current_calc	0.00991007	0.697426	0.698116	0.699832	0.716726
30603	current_calc	0.0138737	0.699318	0.696113	0.701317	0.719496
30604	current_calc	0.0119076	0.690296	0.70191	0.700501	0.715596
30605	current_calc	0.0119	0.69803	0.705007	0.702905	0.723972
30606	current_calc	0.0118913	0.68829	0.705225	0.698914	0.717053
30607	current_calc	0.0138698	0.692543	0.688248	0.71862	0.734043
30608	current_calc	0.0138957	0.716172	0.697722	0.689903	0.69399
30609	current_calc	0.013892	0.710585	0.693847	0.671927	0.689824
30610	current_calc	0.0138602	0.703265	0.709548	0.694608	0.691024
30611	current_calc	0.0138723	0.695898	0.703286	0.712638	0.726607
30612	current_calc	0.0158648	0.693882	0.704817	0.712	0.718261
30613	current_calc	0.0118946	0.715364	0.690708	0.690103	0.695574
30614	current_calc	0.0138836	0.710382	0.701681	0.693743	0.701345
30615	current_calc	0.0118923	0.71363	0.691648	0.726999	0.702136
30616	current_calc	0.0138892	0.711092	0.698513	0.704713	0.693688
30617	current_calc	0.0138763	0.689249	0.700408	0.697568	0.712082
30618	current_calc	0.0118984	0.698068	0.700502	0.706601	0.724832
30619	current_calc	0.00990571	0.685078	0.696774	0.696981	0.693768
30620	current_calc	0.0118881	0.688332	0.704701	0.706611	0.711667
30621	current_calc	0.00990849	0.687291	0.696186	0.683461	0.691124
30622	current_calc	0.0138735	0.700796	0.703043	0.71439	0.713829
30623	current_calc	0.00990928	0.689973	0.699003	0.721021	0.721948
30624	current_calc	0.0138811	0.689815	0.700695	0.692669	0.702316
30625	current_calc	0.0118814	0.69454	0.693793	0.683574	0.689877
30626	current_calc	0.00991007	0.681714	0.694252	0.711646	0.713939
30627	current_calc	0.0138789	0.679516	0.702684	0.724835	0.718754
30628	current_calc	0.013893	0.713002	0.704794	0.701188	0.696489
30629	current_calc	0.011877	0.687988	0.696593	0.717344	0.70297
30630	current_calc	0.00990809	0.693531	0.698778	0.721498	0.726245
30631	current_calc	0.00990868	0.702548	0.69827	0.689603	0.69999
30632	current_calc	0.0138698	0.706238	0.700051	0.71085	0.715773
30633	current_calc	0.0118822	0.673217	0.69995	0.708477	0.728084
30634	current_calc	0.0118867	0.697611	0.694109	0.71447	0.708094
30635	current_calc	0.00991086	0.694448	0.703234	0.688944	0.707049
30636	current_calc	0.00990769	0.688001	0.684039	0.699218	0.696993
30637	current_calc	0.0118915	0.703654	0.702122	0.704421	0.711562
30638	current_calc	0.0138769	0.706397	0.697461	0.686151	0.691453
30639	current_calc	0.0118915	0.703438	0.701228	0.696083	0.70269
30640	current_calc	0.0138884	0.700332	0.697555	0.717978	0.718232
30641	current_calc	0.0118895	0.703245	0.69117	0.686688	0.706615
30642	current_calc	0.011909	0.705313	0.687032	0.716697	0.705289
30643	current_calc	0.0118996	0.681618	0.700193	0.711066	0.711779
30644	current_calc	0.00990987	0.694071	0.704584	0.717944	0.714488
30645	current_calc	0.0138796	0.68882	0.694266	0.70977	0.699286
30646	current_calc	0.0118893	0.692463	0.689963	0.722399	0.721472
30647	current_calc	0.0138715	0.69609	0.704396	0.707381	0.717563
30648	current_calc	0.00990948	0.69196	0.713671	0.722676	0.707209
30649	current_calc	0.0118929	0.705199	0.690261	0.706058	0.713535
30650	current_calc	0.0138543	0.682759	0.697122	0.692381	0.700745
30651	current_calc	0.0118849	0.696117	0.689317	0.711301	0.717819
30652	current_calc	0.0118923	0.703549	0.698797	0.694405	0.702455
30653	current_calc	0.0138642	0.691211	0.705314	0.709688	0.704112
30654	current_calc	0.00990689	0.702901	0.71306	0.698757	0.725834
30655	current_calc	0.00990907	0.701507	0.697026	0.699794	0.708776
30656	current_calc	0.0119042	0.692371	0.699135	0.709138	0.722735
30657	current_calc	0.0118764	0.694091	0.696404	0.718695	0.704823
30658	current_calc	0.0118812	0.679234	0.698892	0.7084	0.718372
30659	current_calc	0.0138814	0.699044	0.696743	0.711997	0.715378
30660	current_calc	0.0118887	0.724647	0.703068	0.716409	0.718254
30661	current_calc	0.01585	0.700801	0.696781	0.705667	0.722702
30662	current_calc	0.0138787	0.691325	0.684205	0.692414	0.696904
30663	current_calc	0.00990927	0.690971	0.69783	0.710018	0.720308
30664	current_calc	0.0138658	0.683482	0.701871	0.693685	0.700251
30665	current_calc	0.00990908	0.696198	0.698334	0.711481	0.718039
30666	current_calc	0.0138777	0.702944	0.701383	0.698884	0.711298
30667	current_calc	0.00990888	0.694584	0.698056	0.704163	0.708641
30668	current_calc	0.011904	0.693397	0.703913	0.716822	0.722065
30669	current_calc	0.00990908	0.70515	0.710913	0.715608	0.712521
30670	current_calc	0.0118968	0.695763	0.690813	0.683024	0.697128
30671	current_calc	0.0118897	0.696622	0.710832	0.698381	0.72413
30672	current_calc	0.0118786	0.708142	0.700823	0.699993	0.708968
30673	current_calc	0.0138852	0.698678	0.700207	0.693707	0.699639
30674	current_calc	0.0119036	0.689653	0.707824	0.701474	0.710602
30675	current_calc	0.0138779	0.705659	0.686452	0.694788	0.694781
30676	current_calc	0.0138763	0.691003	0.699458	0.694157	0.69895
30677	current_calc	0.013887	0.698107	0.69629	0.699652	0.719127
30678	current_calc	0.0118988	0.708176	0.702473	0.697688	0.710233
30679	current_calc	0.00990711	0.691212	0.701677	0.710647	0.707092
30680	current_calc	0.0118998	0.711182	0.705762	0.698245	0.702026
30681	current_calc	0.0118796	0.695876	0.700116	0.688848	0.703608
30682	current_calc	0.0118796	0.702245	0.703206	0.69907	0.705985
30683	current_calc	0.00990928	0.719627	0.701146	0.687319	0.696139
30684	current_calc	0.0118776	0.695975	0.700109	0.712576	0.713281
30685	current_calc	0.0138725	0.689738	0.710139	0.696685	0.721196
30686	current_calc	0.0138658	0.710165	0.699494	0.689502	0.696588
30687	current_calc	0.0118855	0.705326	0.704983	0.706843	0.714292
30688	current_calc	0.00990768	0.693614	0.704087	0.71414	0.718907
30689	current_calc	0.0138563	0.697051	0.71216	0.716373	0.72453
30690	current_calc	0.0158526	0.701047	0.697306	0.700545	0.697065
30691	current_calc	0.0118853	0.68618	0.715188	0.710044	0.717781
30692	current_calc	0.00990947	0.704458	0.687633	0.709443	0.718015
30693	current_calc	0.0138767	0.676533	0.710679	0.697672	0.70549
30694	current_calc	0.0138763	0.692173	0.708948	0.682567	0.696077
30695	current_calc	0.0119072	0.709953	0.699815	0.708285	0.701899
30696	current_calc	0.0138759	0.698354	0.694806	0.694712	0.707147
30697	current_calc	0.0119032	0.695065	0.7081	0.712525	0.715116
30698	current_calc	0.0138839	0.690044	0.709058	0.697016	0.691989
30699	current_calc	0.0138819	0.691446	0.69214	0.701649	0.726381
30700	current_calc	0.0158551	0.690047	0.696126	0.704652	0.698455
30701	current_calc	0.0118982	0.692077	0.698878	0.686996	0.702855
30702	current_calc	0.013885	0.699605	0.693161	0.698607	0.699709
30703	current_calc	0.00990987	0.69542	0.697822	0.690076	0.703476
30704	current_calc	0.0118994	0.706235	0.690084	0.713722	0.710713
30705	current_calc	0.00990789	0.711009	0.709426	0.712309	0.732084
30706	current_calc	0.0118929	0.693288	0.711085	0.704205	0.72894
30707	current_calc	0.0158526	0.703962	0.71197	0.68408	0.686552
30708	current_calc	0.0118921	0.685103	0.698686	0.701258	0.709689
30709	current_calc	0.00991007	0.711268	0.707302	0.692234	0.697168
30710	current_calc	0.0118964	0.693006	0.687645	0.716742	0.716828
30711	current_calc	0.00990948	0.693139	0.6927	0.684982	0.705071
30712	current_calc	0.0118976	0.69382	0.713972	0.722853	0.7111
30713	current_calc	0.0119058	0.691425	0.699177	0.692049	0.698585
30714	current_calc	0.0138682	0.698588	0.691076	0.714303	0.722898
30715	current_calc	0.00990967	0.70598	0.699358	0.700892	0.705038
30716	current_calc	0.00991007	0.697616	0.70457	0.689528	0.714442
30717	current_calc	0.00990868	0.708115	0.712445	0.718846	0.715068
30718	current_calc	0.0099075	0.70664	0.688461	0.713574	0.710199
30719	current_calc	0.0118893	0.687295	0.694383	0.699758	0.717906
30720	current_calc	0.013887	0.691353	0.707618	0.701152	0.713426
30721	current_calc	0.0119088	0.695508	0.701338	0.732356	0.728625
30722	current_calc	0.00990909	0.70699	0.695175	0.698085	0.707703
30723	current_calc	0.00991007	0.707837	0.697405	0.706538	0.719489
30724	current_calc	0.0138759	0.695748	0.695038	0.72007	0.718427
30725	current_calc	0.00990968	0.703132	0.688844	0.688905	0.703367
30726	current_calc	0.00990691	0.696737	0.688381	0.705317	0.720298
30727	current_calc	0.0118903	0.692616	0.700341	0.706598	0.710463
30728	current_calc	0.00991007	0.715319	0.702359	0.720036	0.709218
30729	current_calc	0.0118859	0.690677	0.698046	0.705282	0.719587
30730	current_calc	0.0118859	0.717106	0.694287	0.69806	0.706719
30731	current_calc	0.0118861	0.691038	0.700329	0.695289	0.69076
30732	current_calc	0.0118814	0.70673	0.694873	0.683149	0.700191
30733	current_calc	0.0118919	0.704826	0.710841	0.698413	0.700198
30734	current_calc	0.0118895	0.702557	0.709039	0.691429	0.69934
30735	current_calc	0.00990848	0.701683	0.703561	0.722149	0.717053
30736	current_calc	0.011905	0.699643	0.691685	0.705859	0.723165
30737	current_calc	0.00990928	0.702753	0.707679	0.689131	0.702719
30738	current_calc	0.0119064	0.703516	0.684392	0.717444	0.715474
30739	current_calc	0.0118857	0.707197	0.690684	0.708977	0.72222
30740	current_calc	0.00990968	0.695543	0.709423	0.710241	0.704102
30741	current_calc	0.0118972	0.706674	0.684134	0.695895	0.7032
30742	current_calc	0.0119056	0.701108	0.699766	0.702961	0.714805
30743	current_calc	0.0138606	0.693483	0.69456	0.706947	0.688587
30744	current_calc	0.0118909	0.692859	0.696063	0.70986	0.723749
30745	current_calc	0.00990988	0.692489	0.719009	0.697996	0.703575
30746	current_calc	0.00990889	0.702696	0.707069	0.705917	0.727063
30747	current_calc	0.0119036	0.686128	0.683675	0.698258	0.708907
30748	current_calc	0.0118919	0.686722	0.699774	0.715777	0.731459
30749	current_calc	0.011909	0.703262	0.692241	0.712429	0.725003
30750	current_calc	0.0138864	0.685214	0.694215	0.684088	0.695459
30751	current_calc	0.0118824	0.697039	0.69869	0.694877	0.697631
30752	current_calc	0.0119018	0.691321	0.695572	0.716938	0.714909
30753	current_calc	0.00990888	0.682775	0.692187	0.691499	0.689164
30754	current_calc	0.00990789	0.69651	0.694594	0.710275	0.708413
30755	current_calc	0.0138799	0.69686	0.70129	0.722241	0.722768
30756	current_calc	0.0118855	0.692339	0.71156	0.691391	0.708145
30757	current_calc	0.0138816	0.691796	0.701111	0.709702	0.703919
30758	current_calc	0.00990988	0.69111	0.698969	0.704262	0.720203
30759	current_calc	0.00990908	0.696616	0.695784	0.701109	0.715806
30760	current_calc	0.0138559	0.696602	0.700997	0.693501	0.719235
30761	current_calc	0.0138757	0.696042	0.683225	0.728016	0.721641
30762	current_calc	0.0138654	0.689439	0.709414	0.68974	0.709561
30763	current_calc	0.00990988	0.715987	0.699382	0.671739	0.690151
30764	current_calc	0.0118934	0.680187	0.697222	0.705471	0.706551
30765	current_calc	0.0118915	0.704069	0.709726	0.693426	0.691228
30766	current_calc	0.00990769	0.695326	0.694455	0.68924	0.711732
30767	current_calc	0.011899	0.696533	0.697779	0.694887	0.700292
30768	current_calc	0.0118978	0.703137	0.699184	0.699909	0.717135
30769	current_calc	0.0118934	0.708451	0.692956	0.70308	0.703116
30770	current_calc	0.00991107	0.704668	0.699977	0.71222	0.711735
30771	current_calc	0.0138733	0.696822	0.69381	0.68419	0.707137
30772	current_calc	0.0138681	0.699118	0.693645	0.695992	0.70007
30773	current_calc	0.0138824	0.688657	0.713004	0.706153	0.727976
30774	current_calc	0.00990908	0.693365	0.702543	0.715241	0.708944
30775	current_calc	0.0138638	0.707175	0.692468	0.690881	0.716069
30776	current_calc	0.00990928	0.706001	0.694635	0.712982	0.700442
30777	current_calc	0.0118917	0.712921	0.704342	0.694459	0.707576
30778	current_calc	0.0138689	0.706806	0.701496	0.717895	0.703706
30779	current_calc	0.00990947	0.691631	0.690432	0.685136	0.701555
30780	current_calc	0.0118921	0.684379	0.704909	0.69172	0.691599
30781	current_calc	0.0138848	0.706635	0.703764	0.701811	0.70048
30782	current_calc	0.011882	0.695456	0.697943	0.708848	0.736308
30783	current_calc	0.00990669	0.70556	0.689128	0.701196	0.7239
30784	current_calc	0.0118838	0.7012	0.702553	0.684556	0.711479
30785	current_calc	0.01387	0.694355	0.695182	0.694749	0.722317
30786	current_calc	0.0118849	0.691841	0.697411	0.687615	0.702218
30787	current_calc	0.00990888	0.703826	0.705147	0.691241	0.71956
30788	current_calc	0.0118851	0.690304	0.703517	0.717992	0.718716
30789	current_calc	0.011896	0.703534	0.699765	0.700032	0.717949
30790	current_calc	0.0118982	0.702251	0.695211	0.682341	0.69714
30791	current_calc	0.0118808	0.692762	0.703152	0.701311	0.691086
30792	current_calc	0.0138818	0.708582	0.695568	0.686404	0.692719
30793	current_calc	0.013884	0.706878	0.69313	0.706721	0.709846
30794	current_calc	0.00991047	0.700171	0.715998	0.705302	0.71318
30795	current_calc	0.00990987	0.710361	0.685123	0.703514	0.734141
30796	current_calc	0.0099073	0.69237	0.706199	0.692133	0.710531
30797	current_calc	0.0138872	0.699762	0.706857	0.700093	0.720888
30798	current_calc	0.0119054	0.692444	0.684965	0.690258	0.721424
30799	current_calc	0.0138691	0.696146	0.700287	0.719404	0.724962
30800	current_calc	0.0138602	0.698134	0.69575	0.694317	0.710261
30801	current_calc	0.0119012	0.704105	0.704813	0.698199	0.720765
30802	current_calc	0.0118804	0.692587	0.702156	0.720611	0.715095
30803	current_calc	0.0118976	0.707485	0.698286	0.696507	0.707471
30804	current_calc	0.0118865	0.699342	0.693827	0.700257	0.705051
30805	current_calc	0.0138765	0.708552	0.693082	0.697044	0.718424
30806	current_calc	0.0158579	0.707443	0.698446	0.710891	0.711198
30807	current_calc	0.013866	0.701238	0.705889	0.699616	0.710288
30808	current_calc	0.00990968	0.706968	0.707784	0.692611	0.711357
30809	current_calc	0.0118792	0.705934	0.700417	0.686471	0.708918
30810	current_calc	0.0118786	0.694553	0.699103	0.68912	0.701969
30811	current_calc	0.00990928	0.714418	0.698511	0.716941	0.717422
30812	current_calc	0.0138731	0.697996	0.715313	0.683024	0.68364
30813	current_calc	0.00990968	0.699537	0.693382	0.69563	0.715411
30814	current_calc	0.00991007	0.689929	0.688358	0.707753	0.727893
30815	current_calc	0.00990928	0.690339	0.692242	0.691299	0.700431
30816	current_calc	0.00990928	0.713148	0.703429	0.705755	0.715436
30817	current_calc	0.00990868	0.697422	0.689804	0.710085	0.704969
30818	current_calc	0.013886	0.709156	0.694317	0.689193	0.711434
30819	current_calc	0.00990908	0.688055	0.697501	0.694034	0.705986
30820	current_calc	0.0118796	0.705802	0.702777	0.69391	0.711428
30821	current_calc	0.0118883	0.700739	0.695918	0.695008	0.713764
30822	current_calc	0.0119094	0.712331	0.700135	0.715088	0.710515
30823	current_calc	0.0119058	0.705351	0.688723	0.698351	0.712166
30824	current_calc	0.0119002	0.706481	0.68645	0.693895	0.709541
30825	current_calc	0.00990948	0.708226	0.69776	0.68423	0.719378
30826	current_calc	0.0119024	0.690961	0.702294	0.70181	0.720214
30827	current_calc	0.0138682	0.708263	0.714267	0.700523	0.723361
30828	current_calc	0.0118937	0.701987	0.680471	0.711136	0.717771
30829	current_calc	0.0118869	0.68804	0.696063	0.702229	0.713827
30830	current_calc	0.0119002	0.692879	0.718833	0.714077	0.72659
30831	current_calc	0.0119056	0.697365	0.716743	0.704344	0.729781
30832	current_calc	0.0119036	0.67816	0.691443	0.701128	0.725988
30833	current_calc	0.0138698	0.706227	0.705792	0.685845	0.705894
30834	current_calc	0.00990988	0.696616	0.698248	0.705777	0.722675
30835	current_calc	0.0118859	0.701782	0.709745	0.706703	0.726514
30836	current_calc	0.0138797	0.709105	0.682194	0.689587	0.72119
30837	current_calc	0.0119062	0.695203	0.709373	0.710727	0.721042
30838	current_calc	0.00990967	0.701127	0.688156	0.681609	0.70588
30839	current_calc	0.0119058	0.706139	0.711056	0.686397	0.712293
30840	current_calc	0.0138727	0.696752	0.69817	0.71064	0.732058
30841	current_calc	0.0138686	0.68141	0.704083	0.712965	0.722514
30842	current_calc	0.0138608	0.697168	0.68984	0.710008	0.715592
30843	current_calc	0.0138797	0.70168	0.69207	0.689972	0.715513
30844	current_calc	0.0118992	0.705226	0.698851	0.701699	0.707288
30845	current_calc	0.0118875	0.696988	0.689512	0.693765	0.70011
30846	current_calc	0.00990848	0.704261	0.70787	0.707985	0.722879
30847	current_calc	0.0118988	0.685187	0.681123	0.70975	0.72572
30848	current_calc	0.0118788	0.695951	0.706458	0.687214	0.717807
30849	current_calc	0.011897	0.704407	0.709447	0.706747	0.732941
30850	current_calc	0.0138757	0.692149	0.707024	0.69803	0.721103
30851	current_calc	0.00990848	0.697865	0.703335	0.704221	0.723228
30852	current_calc	0.0119058	0.687932	0.693202	0.705846	0.718893
30853	current_calc	0.00990928	0.676452	0.691353	0.685308	0.721781
30854	current_calc	0.0118865	0.705308	0.698397	0.699718	0.701146
30855	current_calc	0.0119088	0.676218	0.698905	0.693559	0.712849
30856	current_calc	0.0118933	0.702492	0.698217	0.71118	0.725925
30857	current_calc	0.0118851	0.709498	0.687194	0.711525	0.714912
30858	current_calc	0.0138781	0.689301	0.694186	0.696188	0.703451
30859	current_calc	0.0138598	0.702886	0.696625	0.718426	0.729888
30860	current_calc	0.00990888	0.698951	0.698271	0.690618	0.705625
30861	current_calc	0.0118976	0.701919	0.682387	0.688432	0.701945
30862	current_calc	0.0138828	0.708328	0.701154	0.68521	0.710285
30863	current_calc	0.00990967	0.71257	0.691319	0.699834	0.720916
30864	current_calc	0.01386	0.684086	0.698216	0.723218	0.71766
30865	current_calc	0.00991007	0.692161	0.715374	0.692816	0.697443
30866	current_calc	0.0118867	0.700233	0.703903	0.701668	0.704043
30867	current_calc	0.0118948	0.680858	0.697462	0.685499	0.712759
30868	current_calc	0.0119062	0.674522	0.711004	0.708884	0.718737
30869	current_calc	0.0138616	0.704381	0.706726	0.699536	0.706993
30870	current_calc	0.0119048	0.712073	0.692654	0.698799	0.707245
30871	current_calc	0.0118788	0.700371	0.709871	0.67753	0.697343
30872	current_calc	0.00990908	0.692119	0.68848	0.696463	0.693211
30873	current_calc	0.0118954	0.705739	0.708106	0.715719	0.719425
30874	current_calc	0.0118994	0.692259	0.711207	0.691657	0.712274
30875	current_calc	0.0138636	0.699314	0.697041	0.702949	0.733038
30876	current_calc	0.0119004	0.698083	0.703439	0.708458	0.718659
30877	current_calc	0.011878	0.709317	0.693269	0.711677	0.731163
30878	current_calc	0.011907	0.702887	0.702572	0.699159	0.70954
30879	current_calc	0.0138761	0.707813	0.710973	0.699619	0.706739
30880	current_calc	0.0118808	0.684272	0.691769	0.703168	0.729929
30881	current_calc	0.0138777	0.709311	0.691641	0.698995	0.71661
30882	current_calc	0.0118992	0.701161	0.701393	0.711406	0.723331
30883	current_calc	0.011898	0.709753	0.689073	0.690321	0.699961
30884	current_calc	0.0158426	0.701995	0.708153	0.684925	0.701752
30885	current_calc	0.0118857	0.707741	0.702217	0.689057	0.703114
30886	current_calc	0.0138769	0.696463	0.706732	0.686854	0.712488
30887	current_calc	0.00990907	0.700518	0.693239	0.70938	0.717548
30888	current_calc	0.00990987	0.699586	0.704908	0.700892	0.698867
30889	current_calc	0.00990987	0.693395	0.700239	0.713397	0.726335
30890	current_calc	0.00990988	0.692099	0.689531	0.713937	0.723306
30891	current_calc	0.0138839	0.710945	0.686323	0.68699	0.702184
30892	current_calc	0.00990927	0.691446	0.696988	0.719112	0.732618
30893	current_calc	0.0119016	0.709165	0.700339	0.710605	0.713488
30894	current_calc	0.0118772	0.719445	0.703182	0.689324	0.713403
30895	current_calc	0.0119028	0.693388	0.69705	0.720186	0.709316
30896	current_calc	0.0138908	0.710033	0.70147	0.695996	0.707033
30897	current_calc	0.0118865	0.699919	0.715902	0.693238	0.718988
30898	current_calc	0.00990888	0.686508	0.696297	0.698358	0.703853
30899	current_calc	0.00990849	0.704504	0.691124	0.688472	0.698203
30900	current_calc	0.00990829	0.694076	0.701274	0.705612	0.72067
30901	current_calc	0.0118917	0.702016	0.723223	0.701947	0.705742
30902	current_calc	0.00990967	0.694183	0.700056	0.704039	0.721254
30903	current_calc	0.00990987	0.708912	0.695304	0.693743	0.687589
30904	current_calc	0.00991047	0.707037	0.709106	0.691656	0.68921
30905	current_calc	0.0138775	0.691243	0.699751	0.704877	0.711495
30906	current_calc	0.0118905	0.691612	0.694193	0.703197	0.705207
30907	current_calc	0.00991007	0.698711	0.700141	0.695317	0.717231
30908	current_calc	0.0138808	0.69538	0.715267	0.702259	0.729011
30909	current_calc	0.00991007	0.698434	0.710266	0.690085	0.715689
30910	current_calc	0.0138765	0.703221	0.70837	0.699961	0.712435
30911	current_calc	0.0138707	0.685955	0.702176	0.705596	0.699421
30912	current_calc	0.0118936	0.706853	0.703117	0.681359	0.698996
30913	current_calc	0.00991086	0.693438	0.705222	0.70805	0.718856
30914	current_calc	0.00990988	0.680544	0.693642	0.6918	0.712882
30915	current_calc	0.0118954	0.694243	0.697937	0.69759	0.696539
30916	current_calc	0.0118982	0.716011	0.701119	0.688128	0.700912
30917	current_calc	0.0118919	0.699917	0.687537	0.696181	0.713993
30918	current_calc	0.0118952	0.707895	0.698809	0.699447	0.703469
30919	current_calc	0.00991046	0.70908	0.704702	0.717662	0.719847
30920	current_calc	0.0118861	0.692478	0.692758	0.692149	0.69679
30921	current_calc	0.00990869	0.691956	0.700498	0.698108	0.678425
30922	current_calc	0.00990987	0.713577	0.695016	0.706069	0.711106
30923	current_calc	0.0118936	0.700264	0.700648	0.679051	0.704442
30924	current_calc	0.0118921	0.692301	0.691019	0.687065	0.705414
30925	current_calc	0.0118865	0.693212	0.707295	0.704699	0.71475
30926	current_calc	0.00990888	0.699075	0.702464	0.691839	0.691527
30927	current_calc	0.0138753	0.69554	0.696219	0.693585	0.697112
30928	current_calc	0.013863	0.695561	0.697312	0.688898	0.699398
30929	current_calc	0.00990908	0.692233	0.697337	0.67686	0.696448
30930	current_calc	0.0138624	0.691286	0.697576	0.695586	0.686941
30931	current_calc	0.0118859	0.696419	0.688422	0.683435	0.703714
30932	current_calc	0.0118923	0.70487	0.715758	0.693887	0.714854
30933	current_calc	0.0118988	0.717615	0.694827	0.683169	0.702712
30934	current_calc	0.0118988	0.690361	0.690062	0.709569	0.699097
30935	current_calc	0.0138624	0.693809	0.70867	0.701407	0.704263
30936	current_calc	0.0138618	0.701356	0.700217	0.695156	0.711323
30937	current_calc	0.0118923	0.703361	0.697231	0.690957	0.703315
30938	current_calc	0.00991027	0.695655	0.697332	0.692134	0.703183
30939	current_calc	0.0119038	0.697198	0.705391	0.687396	0.697219
30940	current_calc	0.0118822	0.68873	0.693129	0.706508	0.694625
30941	current_calc	0.0118996	0.687307	0.702439	0.69352	0.704177
30942	current_calc	0.0138612	0.703024	0.706359	0.698494	0.703852
30943	current_calc	0.0118871	0.708104	0.695147	0.707813	0.717159
30944	current_calc	0.0138733	0.701481	0.690661	0.702958	0.71234
30945	current_calc	0.0138686	0.722632	0.694793	0.686784	0.696723
30946	current_calc	0.0138628	0.704513	0.693269	0.708072	0.723487
