#step: creations deletions netto
277300: 353 0 353
277400: 348 0 348
277500: 334 0 334
277600: 342 0 342
277700: 323 0 323
277800: 317 0 317
277900: 320 0 320
278000: 305 0 305
278100: 328 0 328
278200: 276 0 276
278300: 306 0 306
278400: 311 0 311
278500: 305 0 305
278600: 332 0 332
278700: 276 0 276
278800: 258 0 258
278900: 274 0 274
279000: 239 0 239
279100: 269 0 269
279200: 278 0 278
279300: 232 0 232
279400: 241 0 241
279500: 241 0 241
279600: 248 0 248
279700: 231 0 231
279800: 201 0 201
279900: 214 0 214
280000: 234 0 234
280100: 220 0 220
280200: 210 0 210
280300: 201 0 201
280400: 198 0 198
280500: 205 0 205
280600: 203 0 203
280700: 182 0 182
280800: 213 0 213
280900: 175 0 175
281000: 170 0 170
281100: 178 0 178
281200: 159 0 159
281300: 169 0 169
281400: 160 0 160
281500: 175 0 175
281600: 162 0 162
281700: 145 0 145
281800: 146 0 146
281900: 147 0 147
282000: 118 0 118
282100: 125 0 125
282200: 122 0 122
282300: 129 0 129
282400: 110 0 110
282500: 118 0 118
282600: 101 0 101
282700: 119 0 119
282800: 96 0 96
282900: 94 0 94
283000: 95 0 95
283100: 98 0 98
283200: 92 0 92
283300: 91 0 91
283400: 91 0 91
283500: 81 0 81
283600: 71 0 71
283700: 84 0 84
283800: 67 0 67
283900: 60 0 60
284000: 69 0 69
284100: 62 0 62
284200: 57 0 57
284300: 49 0 49
284400: 61 0 61
284500: 63 0 63
284600: 50 0 50
284700: 50 0 50
284800: 50 0 50
284900: 61 0 61
285000: 42 0 42
285100: 34 0 34
285200: 43 0 43
285300: 44 0 44
285400: 48 0 48
285500: 44 0 44
285600: 33 0 33
285700: 22 0 22
285800: 28 0 28
285900: 31 0 31
286000: 37 0 37
286100: 33 0 33
286200: 38 0 38
286300: 32 0 32
286400: 20 0 20
286500: 26 0 26
286600: 20 0 20
286700: 25 0 25
286800: 22 0 22
286900: 24 0 24
287000: 21 0 21
287100: 19 0 19
287200: 22 0 22
287300: 19 0 19
287400: 14 0 14
287500: 15 0 15
287600: 22 0 22
287700: 12 0 12
287800: 15 0 15
287900: 16 0 16
288000: 16 0 16
288100: 14 0 14
288200: 11 0 11
288300: 9 0 9
288400: 18 0 18
288500: 13 0 13
288600: 11 0 11
288700: 11 0 11
288800: 7 0 7
288900: 9 0 9
289000: 14 0 14
289100: 8 0 8
289200: 5 0 5
289300: 11 0 11
289400: 11 0 11
289500: 5 0 5
289600: 10 0 10
289700: 2 0 2
289800: 10 0 10
289900: 6 0 6
290000: 6 0 6
290100: 3 0 3
290200: 6 0 6
290300: 6 0 6
290400: 7 0 7
290500: 9 0 9
290600: 9 0 9
290700: 6 0 6
290800: 3 0 3
290900: 4 0 4
291000: 1 0 1
291100: 5 0 5
291200: 6 0 6
291300: 7 0 7
291400: 5 0 5
291500: 3 0 3
291600: 6 0 6
291700: 2 0 2
291800: 2 0 2
291900: 2 0 2
292000: 1 0 1
292100: 0 0 0
292200: 1 0 1
292300: 3 0 3
292400: 4 0 4
292500: 1 0 1
292600: 5 0 5
292700: 3 0 3
292800: 3 0 3
292900: 4 0 4
293000: 3 0 3
293100: 3 0 3
293200: 6 0 6
293300: 4 0 4
293400: 3 0 3
293500: 3 0 3
293600: 1 0 1
293700: 6 0 6
293800: 4 0 4
293900: 2 0 2
294000: 4 0 4
294100: 7 0 7
294200: 4 0 4
294300: 6 0 6
294400: 5 0 5
294500: 5 0 5
294600: 1 0 1
294700: 7 0 7
294800: 4 0 4
294900: 4 0 4
295000: 2 0 2
295100: 7 0 7
295200: 7 0 7
295300: 4 0 4
295400: 4 0 4
295500: 7 0 7
295600: 4 0 4
295700: 6 0 6
295800: 9 0 9
295900: 7 0 7
296000: 5 0 5
296100: 14 0 14
296200: 9 0 9
296300: 15 0 15
296400: 8 0 8
296500: 10 0 10
296600: 11 0 11
296700: 10 0 10
296800: 13 0 13
296900: 13 0 13
297000: 12 0 12
297100: 12 0 12
297200: 17 0 17
297300: 17 0 17
297400: 16 0 16
297500: 14 0 14
297600: 19 0 19
297700: 14 0 14
297800: 13 0 13
297900: 11 0 11
298000: 17 0 17
298100: 22 0 22
298200: 11 0 11
298300: 22 0 22
298400: 15 0 15
298500: 22 0 22
298600: 23 0 23
298700: 21 0 21
298800: 25 0 25
298900: 22 0 22
299000: 30 0 30
299100: 27 0 27
299200: 29 0 29
299300: 26 0 26
299400: 36 0 36
299500: 38 0 38
299600: 50 0 50
299700: 36 0 36
299800: 43 0 43
299900: 37 0 37
300000: 37 0 37
300100: 52 0 52
300200: 38 0 38
300300: 34 0 34
300400: 58 0 58
300500: 51 0 51
300600: 47 0 47
300700: 54 0 54
300800: 56 0 56
300900: 62 0 62
301000: 52 0 52
301100: 66 0 66
301200: 63 0 63
301300: 65 0 65
301400: 67 0 67
301500: 51 0 51
301600: 69 0 69
301700: 57 0 57
301800: 73 0 73
301900: 74 0 74
302000: 69 0 69
302100: 79 0 79
302200: 64 0 64
302300: 98 0 98
302400: 84 0 84
302500: 78 0 78
302600: 93 0 93
302700: 102 0 102
302800: 80 0 80
302900: 99 0 99
303000: 105 0 105
303100: 109 0 109
303200: 114 0 114
303300: 112 0 112
303400: 104 0 104
303500: 131 0 131
303600: 130 0 130
303700: 137 0 137
303800: 136 0 136
303900: 132 0 132
304000: 131 0 131
304100: 144 0 144
304200: 150 0 150
304300: 162 0 162
304400: 164 0 164
304500: 158 0 158
304600: 149 0 149
304700: 155 0 155
304800: 159 0 159
304900: 163 0 163
305000: 197 0 197
305100: 202 0 202
305200: 170 0 170
305300: 186 0 186
305400: 183 0 183
305500: 212 0 212
305600: 191 0 191
305700: 186 0 186
305800: 208 0 208
305900: 215 0 215
306000: 223 0 223
306100: 210 0 210
306200: 215 0 215
306300: 229 0 229
306400: 191 0 191
306500: 229 0 229
306600: 232 0 232
306700: 240 0 240
306800: 219 0 219
306900: 235 0 235
307000: 231 0 231
307100: 246 0 246
307200: 268 0 268
307300: 252 0 252
307400: 264 0 264
307500: 250 0 250
307600: 220 0 220
307700: 274 0 274
307800: 269 0 269
307900: 255 0 255
308000: 276 0 276
308100: 286 0 286
308200: 287 0 287
308300: 292 0 292
308400: 326 0 326
308500: 261 0 261
308600: 299 0 299
308700: 306 0 306
308800: 280 0 280
308900: 327 0 327
309000: 299 0 299
309100: 335 0 335
309200: 313 0 313
309300: 325 0 325
309400: 305 0 305
309500: 344 0 344
309600: 310 0 310
309700: 328 0 328
309800: 345 0 345
309900: 341 0 341
310000: 347 0 347
310100: 377 0 377
310200: 365 0 365
310300: 350 0 350
310400: 351 0 351
310500: 354 0 354
310600: 371 0 371
310700: 334 0 334
310800: 370 0 370
310900: 340 0 340
311000: 360 0 360
311100: 357 0 357
311200: 329 0 329
311300: 347 0 347
311400: 335 0 335
311500: 346 0 346
311600: 336 0 336
311700: 330 0 330
311800: 352 0 352
311900: 342 0 342
312000: 394 0 394
312100: 344 0 344
312200: 361 0 361
312300: 337 0 337
312400: 356 0 356
312500: 402 0 402
312600: 354 0 354
312700: 358 0 358
312800: 332 0 332
312900: 356 0 356
313000: 337 0 337
313100: 367 0 367
313200: 326 0 326
313300: 364 0 364
313400: 284 0 284
313500: 362 0 362
313600: 360 0 360
313700: 351 0 351
313800: 307 0 307
313900: 313 0 313
314000: 350 0 350
314100: 335 0 335
314200: 322 0 322
314300: 320 0 320
314400: 306 0 306
314500: 334 0 334
314600: 313 0 313
314700: 309 0 309
314800: 320 0 320
314900: 322 0 322
315000: 326 0 326
315100: 296 0 296
315200: 276 0 276
315300: 292 0 292
315400: 270 0 270
315500: 295 0 295
315600: 296 0 296
315700: 271 0 271
315800: 286 0 286
315900: 255 0 255
316000: 249 0 249
316100: 271 0 271
316200: 226 0 226
316300: 241 0 241
316400: 237 0 237
316500: 247 0 247
316600: 243 0 243
316700: 246 0 246
316800: 202 0 202
316900: 227 0 227
317000: 213 0 213
317100: 241 0 241
317200: 234 0 234
317300: 221 0 221
317400: 202 0 202
317500: 171 0 171
317600: 191 0 191
317700: 198 0 198
317800: 208 0 208
317900: 170 0 170
318000: 201 0 201
318100: 200 0 200
318200: 185 0 185
318300: 185 0 185
318400: 179 0 179
318500: 178 0 178
318600: 186 0 186
318700: 152 0 152
318800: 146 0 146
318900: 152 0 152
319000: 142 0 142
319100: 149 0 149
319200: 135 0 135
319300: 136 0 136
319400: 155 0 155
319500: 123 0 123
319600: 132 0 132
319700: 128 0 128
319800: 127 0 127
319900: 101 0 101
320000: 102 0 102
320100: 115 0 115
320200: 127 0 127
320300: 101 0 101
320400: 111 0 111
320500: 112 0 112
320600: 91 0 91
320700: 108 0 108
320800: 91 0 91
320900: 84 0 84
321000: 92 0 92
321100: 89 0 89
321200: 80 0 80
321300: 101 0 101
321400: 71 0 71
321500: 92 0 92
321600: 66 0 66
321700: 81 0 81
321800: 90 0 90
321900: 71 0 71
322000: 57 0 57
322100: 54 0 54
322200: 60 0 60
322300: 55 0 55
322400: 73 0 73
322500: 51 0 51
322600: 61 0 61
322700: 43 0 43
322800: 55 0 55
322900: 48 0 48
323000: 46 0 46
323100: 48 0 48
323200: 60 0 60
323300: 44 0 44
323400: 44 0 44
323500: 32 0 32
323600: 44 0 44
323700: 39 0 39
323800: 32 0 32
323900: 29 0 29
324000: 37 0 37
324100: 23 0 23
324200: 28 0 28
324300: 36 0 36
324400: 33 0 33
324500: 20 0 20
324600: 23 0 23
324700: 22 0 22
324800: 32 0 32
324900: 28 0 28
325000: 17 0 17
325100: 24 0 24
325200: 17 0 17
325300: 26 0 26
325400: 30 0 30
325500: 22 0 22
325600: 17 0 17
325700: 22 0 22
325800: 18 0 18
325900: 11 0 11
326000: 16 0 16
326100: 19 0 19
326200: 15 0 15
326300: 17 0 17
326400: 16 0 16
326500: 13 0 13
326600: 16 0 16
326700: 16 0 16
326800: 17 0 17
326900: 13 0 13
327000: 12 0 12
327100: 15 0 15
327200: 12 0 12
327300: 10 0 10
327400: 6 0 6
327500: 10 0 10
327600: 10 0 10
327700: 16 0 16
327800: 8 0 8
327900: 5 0 5
328000: 13 0 13
328100: 10 0 10
328200: 12 0 12
328300: 10 0 10
328400: 5 0 5
328500: 6 0 6
328600: 2 0 2
328700: 6 0 6
328800: 10 0 10
328900: 8 0 8
329000: 10 0 10
329100: 5 0 5
329200: 9 0 9
329300: 7 0 7
329400: 9 0 9
329500: 3 0 3
329600: 6 0 6
329700: 6 0 6
329800: 7 0 7
329900: 6 0 6
330000: 6 0 6
330100: 4 0 4
330200: 2 0 2
330300: 4 0 4
330400: 2 0 2
330500: 6 0 6
330600: 5 0 5
330700: 3 0 3
330800: 3 0 3
330900: 5 0 5
331000: 0 0 0
331100: 5 0 5
331200: 11 0 11
331300: 3 0 3
331400: 3 0 3
331500: 5 0 5
331600: 7 0 7
331700: 4 0 4
331800: 5 0 5
331900: 3 0 3
332000: 3 0 3
332100: 2 0 2
332200: 3 0 3
332300: 2 0 2
332400: 1 0 1
332500: 8 0 8
332600: 10 0 10
332700: 2 0 2
332800: 2 0 2
332900: 6 0 6
333000: 9 0 9
333100: 6 0 6
333200: 2 0 2
333300: 0 0 0
333400: 4 0 4
333500: 5 0 5
333600: 6 0 6
333700: 5 0 5
333800: 6 0 6
333900: 3 0 3
334000: 8 0 8
334100: 8 0 8
334200: 3 0 3
334300: 3 0 3
334400: 4 0 4
334500: 6 0 6
334600: 7 0 7
334700: 9 0 9
334800: 8 0 8
334900: 4 0 4
335000: 3 0 3
335100: 2 0 2
335200: 5 0 5
335300: 4 0 4
335400: 5 0 5
335500: 9 0 9
335600: 7 0 7
335700: 7 0 7
335800: 10 0 10
335900: 5 0 5
336000: 8 0 8
336100: 11 0 11
336200: 13 0 13
336300: 12 0 12
336400: 6 0 6
336500: 6 0 6
336600: 8 0 8
336700: 11 0 11
336800: 12 0 12
336900: 16 0 16
337000: 10 0 10
337100: 15 0 15
337200: 15 0 15
337300: 8 0 8
337400: 13 0 13
337500: 11 0 11
337600: 12 0 12
337700: 13 0 13
337800: 13 0 13
337900: 16 0 16
338000: 16 0 16
338100: 19 0 19
338200: 23 0 23
338300: 19 0 19
338400: 14 0 14
338500: 15 0 15
338600: 14 0 14
338700: 31 0 31
338800: 17 0 17
338900: 22 0 22
339000: 27 0 27
339100: 20 0 20
339200: 29 0 29
339300: 22 0 22
339400: 27 0 27
339500: 31 0 31
339600: 31 0 31
339700: 27 0 27
339800: 29 0 29
339900: 29 0 29
340000: 46 0 46
340100: 44 0 44
340200: 33 0 33
340300: 52 0 52
340400: 32 0 32
340500: 26 0 26
340600: 39 0 39
340700: 37 0 37
340800: 32 0 32
340900: 54 0 54
341000: 50 0 50
341100: 34 0 34
341200: 45 0 45
341300: 55 0 55
341400: 49 0 49
341500: 57 0 57
341600: 55 0 55
341700: 49 0 49
341800: 46 0 46
341900: 62 0 62
342000: 51 0 51
342100: 53 0 53
342200: 65 0 65
342300: 63 0 63
342400: 51 0 51
342500: 56 0 56
342600: 75 0 75
342700: 79 0 79
342800: 65 0 65
342900: 82 0 82
343000: 67 0 67
343100: 79 0 79
343200: 77 0 77
343300: 79 0 79
343400: 91 0 91
343500: 80 0 80
343600: 100 0 100
343700: 89 0 89
343800: 95 0 95
343900: 106 0 106
344000: 96 0 96
344100: 104 0 104
344200: 109 0 109
344300: 97 0 97
344400: 122 0 122
344500: 97 0 97
344600: 96 0 96
344700: 107 0 107
344800: 101 0 101
344900: 105 0 105
345000: 130 0 130
345100: 112 0 112
345200: 128 0 128
345300: 135 0 135
345400: 146 0 146
345500: 112 0 112
345600: 159 0 159
345700: 125 0 125
345800: 158 0 158
345900: 134 0 134
346000: 151 0 151
346100: 128 0 128
346200: 131 0 131
346300: 150 0 150
346400: 144 0 144
346500: 142 0 142
346600: 159 0 159
346700: 180 0 180
346800: 168 0 168
346900: 164 0 164
347000: 182 0 182
347100: 176 0 176
347200: 170 0 170
347300: 173 0 173
347400: 179 0 179
347500: 162 0 162
347600: 179 0 179
347700: 192 0 192
347800: 207 0 207
347900: 227 0 227
348000: 211 0 211
348100: 196 0 196
348200: 231 0 231
348300: 214 0 214
348400: 200 0 200
348500: 211 0 211
348600: 232 0 232
348700: 211 0 211
348800: 229 0 229
348900: 227 0 227
349000: 230 0 230
349100: 229 0 229
349200: 212 0 212
349300: 229 0 229
349400: 224 0 224
349500: 258 0 258
349600: 254 0 254
349700: 254 0 254
349800: 247 0 247
349900: 212 0 212
350000: 255 0 255
350100: 286 0 286
350200: 209 0 209
350300: 244 0 244
350400: 272 0 272
350500: 265 0 265
350600: 272 0 272
350700: 242 0 242
350800: 247 0 247
350900: 278 0 278
351000: 263 0 263
351100: 258 0 258
351200: 277 0 277
351300: 268 0 268
351400: 268 0 268
351500: 276 0 276
351600: 265 0 265
351700: 291 0 291
351800: 291 0 291
351900: 286 0 286
352000: 278 0 278
352100: 299 0 299
352200: 311 0 311
352300: 261 0 261
352400: 278 0 278
352500: 301 0 301
352600: 258 0 258
352700: 271 0 271
352800: 292 0 292
352900: 272 0 272
353000: 288 0 288
353100: 265 0 265
353200: 277 0 277
353300: 309 0 309
353400: 272 0 272
353500: 275 0 275
353600: 300 0 300
353700: 326 0 326
353800: 284 0 284
353900: 323 0 323
354000: 306 0 306
354100: 303 0 303
354200: 295 0 295
354300: 307 0 307
354400: 297 0 297
354500: 301 0 301
354600: 318 0 318
354700: 276 0 276
354800: 274 0 274
354900: 286 0 286
355000: 288 0 288
355100: 315 0 315
355200: 261 0 261
355300: 253 0 253
355400: 271 0 271
355500: 308 0 308
355600: 306 0 306
355700: 276 0 276
355800: 267 0 267
355900: 297 0 297
356000: 269 0 269
356100: 276 0 276
356200: 290 0 290
356300: 272 0 272
356400: 265 0 265
356500: 292 0 292
356600: 258 0 258
356700: 233 0 233
356800: 293 0 293
356900: 260 0 260
357000: 279 0 279
357100: 290 0 290
357200: 276 0 276
357300: 228 0 228
357400: 260 0 260
357500: 256 0 256
357600: 253 0 253
357700: 240 0 240
357800: 245 0 245
357900: 240 0 240
358000: 239 0 239
358100: 255 0 255
358200: 224 0 224
358300: 240 0 240
358400: 252 0 252
358500: 220 0 220
358600: 216 0 216
358700: 242 0 242
358800: 237 0 237
358900: 213 0 213
359000: 274 0 274
359100: 214 0 214
359200: 228 0 228
359300: 205 0 205
359400: 194 0 194
359500: 183 0 183
359600: 192 0 192
359700: 201 0 201
359800: 210 0 210
359900: 196 0 196
360000: 191 0 191
360100: 198 0 198
360200: 184 0 184
360300: 167 0 167
360400: 206 0 206
360500: 184 0 184
360600: 168 0 168
360700: 149 0 149
360800: 156 0 156
360900: 178 0 178
361000: 170 0 170
361100: 179 0 179
361200: 175 0 175
361300: 166 0 166
361400: 152 0 152
361500: 145 0 145
361600: 149 0 149
361700: 154 0 154
361800: 139 0 139
361900: 152 0 152
362000: 141 0 141
362100: 136 0 136
362200: 145 0 145
362300: 125 0 125
362400: 139 0 139
362500: 139 0 139
362600: 117 0 117
362700: 135 0 135
362800: 112 0 112
362900: 110 0 110
363000: 127 0 127
363100: 96 0 96
363200: 139 0 139
363300: 97 0 97
363400: 112 0 112
363500: 92 0 92
363600: 114 0 114
363700: 103 0 103
363800: 100 0 100
363900: 79 0 79
364000: 116 0 116
364100: 104 0 104
364200: 81 0 81
364300: 89 0 89
364400: 101 0 101
364500: 84 0 84
364600: 70 0 70
364700: 85 0 85
364800: 82 0 82
364900: 87 0 87
365000: 76 0 76
365100: 84 0 84
365200: 67 0 67
365300: 67 0 67
365400: 67 0 67
365500: 59 0 59
365600: 76 0 76
365700: 67 0 67
365800: 63 0 63
365900: 53 0 53
366000: 64 0 64
366100: 56 0 56
366200: 63 0 63
366300: 61 0 61
366400: 46 0 46
366500: 47 0 47
366600: 58 0 58
366700: 46 0 46
366800: 46 0 46
366900: 49 0 49
367000: 71 0 71
367100: 56 0 56
367200: 39 0 39
367300: 43 0 43
367400: 38 0 38
367500: 59 0 59
367600: 37 0 37
367700: 41 0 41
367800: 39 0 39
367900: 45 0 45
368000: 37 0 37
368100: 37 0 37
368200: 40 0 40
368300: 32 0 32
368400: 32 0 32
368500: 43 0 43
368600: 28 0 28
368700: 34 0 34
368800: 24 0 24
368900: 27 0 27
369000: 45 0 45
369100: 29 0 29
369200: 31 0 31
369300: 24 0 24
369400: 24 0 24
369500: 19 0 19
369600: 17 0 17
369700: 25 0 25
369800: 24 0 24
369900: 22 0 22
370000: 23 0 23
370100: 28 0 28
370200: 23 0 23
370300: 25 0 25
370400: 20 0 20
370500: 23 0 23
370600: 22 0 22
370700: 15 0 15
370800: 18 0 18
370900: 29 0 29
371000: 15 0 15
371100: 16 0 16
371200: 15 0 15
371300: 13 0 13
371400: 15 0 15
371500: 13 0 13
371600: 10 0 10
371700: 10 0 10
371800: 21 0 21
371900: 20 0 20
372000: 13 0 13
372100: 12 0 12
372200: 12 0 12
372300: 10 0 10
372400: 12 0 12
372500: 15 0 15
372600: 10 0 10
372700: 13 0 13
372800: 17 0 17
372900: 9 0 9
373000: 17 0 17
373100: 15 0 15
373200: 10 0 10
373300: 11 0 11
373400: 9 0 9
373500: 10 0 10
373600: 10 0 10
373700: 12 0 12
373800: 13 0 13
373900: 8 0 8
374000: 9 0 9
374100: 10 0 10
374200: 9 0 9
374300: 10 0 10
374400: 10 0 10
374500: 11 0 11
374600: 9 0 9
374700: 7 0 7
374800: 11 0 11
374900: 13 0 13
375000: 9 0 9
375100: 9 0 9
375200: 8 0 8
375300: 5 0 5
375400: 5 0 5
375500: 4 0 4
375600: 6 0 6
375700: 5 0 5
375800: 1 0 1
375900: 6 0 6
376000: 11 0 11
376100: 4 0 4
376200: 6 0 6
376300: 7 0 7
376400: 4 0 4
376500: 4 0 4
376600: 10 0 10
376700: 6 0 6
376800: 8 0 8
376900: 5 0 5
377000: 6 0 6
377100: 6 0 6
377200: 6 0 6
377300: 5 0 5
377400: 2 0 2
377500: 1 0 1
377600: 11 0 11
377700: 0 0 0
377800: 1 0 1
377900: 3 0 3
378000: 4 0 4
378100: 6 0 6
378200: 5 0 5
378300: 5 0 5
378400: 2 0 2
378500: 5 0 5
378600: 3 0 3
378700: 6 0 6
378800: 6 0 6
378900: 3 0 3
379000: 4 0 4
379100: 3 0 3
379200: 3 0 3
379300: 6 0 6
379400: 9 0 9
379500: 2 0 2
379600: 1 0 1
379700: 6 0 6
379800: 2 0 2
379900: 6 0 6
380000: 8 0 8
380100: 5 0 5
380200: 0 0 0
380300: 2 0 2
380400: 2 0 2
380500: 6 0 6
380600: 1 0 1
380700: 5 0 5
380800: 2 0 2
380900: 1 0 1
381000: 5 0 5
381100: 7 0 7
381200: 7 0 7
381300: 1 0 1
381400: 2 0 2
381500: 0 0 0
381600: 4 0 4
381700: 1 0 1
381800: 2 0 2
381900: 0 0 0
382000: 6 0 6
382100: 5 0 5
382200: 3 0 3
382300: 2 0 2
382400: 2 0 2
382500: 1 0 1
382600: 3 0 3
382700: 2 0 2
382800: 4 0 4
382900: 1 0 1
383000: 5 0 5
383100: 3 0 3
383200: 5 0 5
383300: 7 0 7
383400: 10 0 10
383500: 8 0 8
383600: 6 0 6
383700: 7 0 7
383800: 3 0 3
383900: 6 0 6
384000: 7 0 7
384100: 9 0 9
384200: 11 0 11
384300: 5 0 5
384400: 3 0 3
384500: 9 0 9
384600: 7 0 7
384700: 6 0 6
384800: 7 0 7
384900: 5 0 5
385000: 7 0 7
385100: 8 0 8
385200: 9 0 9
385300: 6 0 6
385400: 10 0 10
385500: 4 0 4
385600: 4 0 4
385700: 9 0 9
385800: 8 0 8
385900: 8 0 8
386000: 11 0 11
386100: 6 0 6
386200: 10 0 10
386300: 8 0 8
386400: 2 0 2
386500: 7 0 7
386600: 6 0 6
386700: 9 0 9
386800: 10 0 10
386900: 12 0 12
387000: 12 0 12
387100: 11 0 11
387200: 13 0 13
387300: 11 0 11
387400: 12 0 12
387500: 8 0 8
387600: 10 0 10
387700: 8 0 8
387800: 12 0 12
387900: 16 0 16
388000: 23 0 23
388100: 17 0 17
388200: 13 0 13
388300: 17 0 17
388400: 17 0 17
388500: 14 0 14
388600: 17 0 17
388700: 14 0 14
388800: 12 0 12
388900: 19 0 19
389000: 20 0 20
389100: 25 0 25
389200: 14 0 14
389300: 8 0 8
389400: 15 0 15
389500: 9 0 9
389600: 20 0 20
389700: 17 0 17
389800: 11 0 11
389900: 31 0 31
390000: 16 0 16
390100: 18 0 18
390200: 17 0 17
390300: 10 0 10
390400: 29 0 29
390500: 16 0 16
390600: 28 0 28
390700: 27 0 27
390800: 26 0 26
390900: 23 0 23
391000: 27 0 27
391100: 23 0 23
391200: 22 0 22
391300: 32 0 32
391400: 30 0 30
391500: 34 0 34
391600: 37 0 37
391700: 36 0 36
391800: 38 0 38
391900: 31 0 31
392000: 39 0 39
392100: 29 0 29
392200: 30 0 30
392300: 37 0 37
392400: 29 0 29
392500: 43 0 43
392600: 32 0 32
392700: 39 0 39
392800: 53 0 53
392900: 33 0 33
393000: 34 0 34
393100: 37 0 37
393200: 40 0 40
393300: 50 0 50
393400: 48 0 48
393500: 46 0 46
393600: 45 0 45
393700: 45 0 45
393800: 44 0 44
393900: 42 0 42
394000: 43 0 43
394100: 49 0 49
394200: 55 0 55
394300: 61 0 61
394400: 52 0 52
394500: 59 0 59
394600: 51 0 51
394700: 48 0 48
394800: 58 0 58
394900: 53 0 53
395000: 57 0 57
395100: 59 0 59
395200: 58 0 58
395300: 72 0 72
395400: 66 0 66
395500: 73 0 73
395600: 63 0 63
395700: 65 0 65
395800: 60 0 60
395900: 65 0 65
396000: 87 0 87
396100: 73 0 73
396200: 69 0 69
396300: 75 0 75
396400: 73 0 73
396500: 68 0 68
396600: 80 0 80
396700: 71 0 71
396800: 63 0 63
396900: 83 0 83
397000: 83 0 83
397100: 74 0 74
397200: 78 0 78
397300: 87 0 87
397400: 85 0 85
397500: 80 0 80
397600: 84 0 84
397700: 66 0 66
397800: 93 0 93
397900: 93 0 93
398000: 102 0 102
398100: 99 0 99
398200: 93 0 93
398300: 86 0 86
398400: 102 0 102
398500: 100 0 100
398600: 94 0 94
398700: 111 0 111
398800: 109 0 109
398900: 74 0 74
399000: 104 0 104
399100: 93 0 93
399200: 116 0 116
399300: 94 0 94
399400: 89 0 89
399500: 118 0 118
399600: 95 0 95
399700: 102 0 102
399800: 120 0 120
399900: 104 0 104
400000: 117 0 117
400100: 111 0 111
400200: 116 0 116
400300: 104 0 104
400400: 123 0 123
400500: 121 0 121
400600: 124 0 124
400700: 117 0 117
400800: 120 0 120
400900: 108 0 108
401000: 120 0 120
401100: 134 0 134
401200: 111 0 111
401300: 119 0 119
401400: 146 0 146
401500: 120 0 120
401600: 129 0 129
401700: 150 0 150
401800: 140 0 140
401900: 144 0 144
402000: 148 0 148
402100: 152 0 152
402200: 145 0 145
402300: 153 0 153
402400: 148 0 148
402500: 150 0 150
402600: 136 0 136
402700: 155 0 155
402800: 126 0 126
402900: 160 0 160
403000: 164 0 164
403100: 155 0 155
403200: 138 0 138
403300: 146 0 146
403400: 154 0 154
403500: 141 0 141
403600: 153 0 153
403700: 175 0 175
403800: 173 0 173
403900: 187 0 187
404000: 169 0 169
404100: 185 0 185
404200: 167 0 167
404300: 170 0 170
404400: 181 0 181
404500: 175 0 175
404600: 168 0 168
404700: 183 0 183
404800: 168 0 168
404900: 196 0 196
405000: 169 0 169
405100: 181 0 181
405200: 158 0 158
405300: 165 0 165
405400: 200 0 200
405500: 189 0 189
405600: 198 0 198
405700: 168 0 168
405800: 189 0 189
405900: 175 0 175
406000: 158 0 158
406100: 184 0 184
406200: 170 0 170
406300: 195 0 195
406400: 149 0 149
406500: 185 0 185
406600: 184 0 184
406700: 193 0 193
406800: 181 0 181
406900: 178 0 178
407000: 203 0 203
407100: 200 0 200
407200: 187 0 187
407300: 177 0 177
407400: 189 0 189
407500: 199 0 199
407600: 177 0 177
407700: 206 0 206
407800: 219 0 219
407900: 196 0 196
408000: 193 0 193
408100: 179 0 179
408200: 198 0 198
408300: 186 0 186
408400: 223 0 223
408500: 211 0 211
408600: 181 0 181
408700: 172 0 172
408800: 186 0 186
408900: 214 0 214
409000: 204 0 204
409100: 199 0 199
409200: 185 0 185
409300: 218 0 218
409400: 201 0 201
409500: 186 0 186
409600: 207 0 207
409700: 173 0 173
409800: 169 0 169
409900: 172 0 172
410000: 194 0 194
410100: 188 0 188
410200: 190 0 190
410300: 186 0 186
410400: 192 0 192
410500: 192 0 192
410600: 188 0 188
410700: 202 0 202
410800: 170 0 170
410900: 183 0 183
411000: 192 0 192
411100: 207 0 207
411200: 193 0 193
411300: 198 0 198
411400: 209 0 209
411500: 205 0 205
411600: 224 0 224
411700: 180 0 180
411800: 158 0 158
411900: 173 0 173
412000: 184 0 184
412100: 176 0 176
412200: 192 0 192
412300: 186 0 186
412400: 184 0 184
412500: 185 0 185
412600: 196 0 196
412700: 181 0 181
412800: 185 0 185
412900: 185 0 185
413000: 182 0 182
413100: 173 0 173
413200: 189 0 189
413300: 166 0 166
413400: 180 0 180
413500: 190 0 190
413600: 201 0 201
413700: 197 0 197
413800: 190 0 190
413900: 160 0 160
414000: 159 0 159
414100: 162 0 162
414200: 166 0 166
414300: 167 0 167
414400: 156 0 156
414500: 174 0 174
414600: 183 0 183
414700: 160 0 160
414800: 174 0 174
414900: 159 0 159
415000: 158 0 158
415100: 174 0 174
415200: 160 0 160
415300: 184 0 184
415400: 164 0 164
415500: 155 0 155
415600: 193 0 193
415700: 168 0 168
415800: 157 0 157
415900: 143 0 143
416000: 141 0 141
416100: 146 0 146
416200: 156 0 156
416300: 174 0 174
416400: 146 0 146
416500: 130 0 130
416600: 147 0 147
416700: 164 0 164
416800: 148 0 148
416900: 135 0 135
417000: 171 0 171
