#step: creations deletions netto
319100: 121 122 -1
319200: 135 109 26
319300: 129 99 30
319400: 127 125 2
319500: 141 140 1
319600: 106 124 -18
319700: 105 112 -7
319800: 128 129 -1
319900: 123 127 -4
320000: 126 120 6
320100: 131 110 21
320200: 123 123 0
320300: 135 132 3
320400: 120 126 -6
320500: 92 101 -9
320600: 100 102 -2
320700: 136 126 10
320800: 131 138 -7
320900: 127 127 0
321000: 112 108 4
321100: 99 111 -12
321200: 116 118 -2
321300: 130 118 12
321400: 106 119 -13
321500: 125 119 6
321600: 117 125 -8
321700: 124 122 2
321800: 114 111 3
321900: 107 119 -12
322000: 124 124 0
322100: 122 140 -18
322200: 116 103 13
322300: 134 109 25
322400: 95 112 -17
322500: 143 134 9
322600: 152 119 33
322700: 120 119 1
322800: 117 122 -5
322900: 122 112 10
323000: 126 127 -1
323100: 108 125 -17
323200: 112 124 -12
323300: 120 132 -12
323400: 113 112 1
323500: 129 120 9
323600: 112 116 -4
323700: 133 113 20
323800: 127 121 6
323900: 127 119 8
324000: 126 123 3
324100: 121 116 5
324200: 111 117 -6
324300: 104 113 -9
324400: 130 127 3
324500: 131 127 4
324600: 122 115 7
324700: 139 129 10
324800: 112 114 -2
324900: 122 128 -6
325000: 105 122 -17
325100: 119 111 8
325200: 134 123 11
325300: 102 119 -17
325400: 127 119 8
325500: 135 111 24
325600: 127 123 4
325700: 119 138 -19
325800: 117 116 1
325900: 110 114 -4
326000: 113 126 -13
326100: 118 119 -1
326200: 124 143 -19
326300: 106 107 -1
326400: 106 107 -1
326500: 134 113 21
326600: 137 116 21
326700: 106 106 0
326800: 133 120 13
326900: 113 109 4
327000: 144 126 18
327100: 133 122 11
327200: 108 133 -25
327300: 122 128 -6
327400: 119 134 -15
327500: 132 110 22
327600: 114 121 -7
327700: 129 132 -3
327800: 118 113 5
327900: 115 120 -5
328000: 123 136 -13
328100: 131 122 9
328200: 141 114 27
328300: 131 110 21
328400: 115 107 8
328500: 131 127 4
328600: 118 116 2
328700: 110 113 -3
328800: 125 122 3
328900: 136 119 17
329000: 125 113 12
329100: 113 110 3
329200: 144 117 27
329300: 105 150 -45
329400: 130 109 21
329500: 124 104 20
329600: 122 115 7
329700: 121 111 10
329800: 135 126 9
329900: 116 110 6
330000: 106 133 -27
330100: 130 102 28
330200: 119 112 7
330300: 118 115 3
330400: 134 127 7
330500: 145 124 21
330600: 141 102 39
330700: 135 110 25
330800: 115 110 5
330900: 120 119 1
331000: 120 117 3
331100: 114 122 -8
331200: 134 128 6
331300: 117 127 -10
331400: 123 108 15
331500: 117 127 -10
331600: 120 104 16
331700: 136 113 23
331800: 133 107 26
331900: 113 119 -6
332000: 128 106 22
332100: 109 107 2
332200: 107 113 -6
332300: 136 124 12
332400: 121 117 4
332500: 118 147 -29
332600: 114 112 2
332700: 122 112 10
332800: 135 113 22
332900: 114 120 -6
333000: 115 108 7
333100: 141 133 8
333200: 114 119 -5
333300: 123 121 2
333400: 139 109 30
333500: 112 103 9
333600: 135 118 17
333700: 117 96 21
333800: 126 108 18
333900: 133 113 20
334000: 136 118 18
334100: 122 107 15
334200: 135 107 28
334300: 125 116 9
334400: 141 127 14
334500: 125 122 3
334600: 133 122 11
334700: 125 117 8
334800: 154 130 24
334900: 154 136 18
335000: 106 121 -15
335100: 121 123 -2
335200: 109 130 -21
335300: 114 109 5
335400: 127 118 9
335500: 130 108 22
335600: 111 101 10
335700: 123 110 13
335800: 133 106 27
335900: 146 103 43
336000: 142 123 19
336100: 122 101 21
336200: 112 113 -1
336300: 126 100 26
336400: 122 102 20
336500: 134 133 1
336600: 130 125 5
336700: 111 120 -9
336800: 119 96 23
336900: 140 123 17
337000: 112 100 12
337100: 108 106 2
337200: 100 124 -24
337300: 135 108 27
337400: 119 121 -2
337500: 107 120 -13
337600: 139 114 25
337700: 127 143 -16
337800: 135 120 15
337900: 124 114 10
338000: 128 114 14
338100: 109 104 5
338200: 136 125 11
338300: 127 121 6
338400: 138 94 44
338500: 128 118 10
338600: 118 125 -7
338700: 124 125 -1
338800: 122 140 -18
338900: 142 128 14
339000: 140 108 32
339100: 127 120 7
339200: 133 115 18
339300: 138 126 12
339400: 134 130 4
339500: 115 127 -12
339600: 116 127 -11
339700: 132 118 14
339800: 122 117 5
339900: 111 102 9
340000: 116 108 8
340100: 128 124 4
340200: 128 113 15
340300: 140 132 8
340400: 126 138 -12
340500: 118 136 -18
340600: 106 117 -11
340700: 108 111 -3
340800: 112 121 -9
340900: 111 130 -19
341000: 128 134 -6
341100: 139 114 25
341200: 128 129 -1
341300: 125 126 -1
341400: 126 115 11
341500: 116 143 -27
341600: 134 132 2
341700: 127 107 20
341800: 114 134 -20
341900: 129 126 3
342000: 126 113 13
342100: 110 108 2
342200: 137 142 -5
342300: 116 129 -13
342400: 102 109 -7
342500: 126 140 -14
342600: 120 99 21
342700: 97 102 -5
342800: 127 120 7
342900: 129 129 0
343000: 131 116 15
343100: 116 125 -9
343200: 126 114 12
343300: 143 102 41
343400: 130 108 22
343500: 126 125 1
343600: 110 122 -12
343700: 116 132 -16
343800: 109 131 -22
343900: 132 121 11
344000: 119 137 -18
344100: 139 129 10
344200: 139 131 8
344300: 126 113 13
344400: 109 108 1
344500: 118 106 12
344600: 113 120 -7
344700: 94 133 -39
344800: 121 110 11
344900: 123 107 16
345000: 121 118 3
345100: 115 134 -19
345200: 127 108 19
345300: 112 101 11
345400: 130 113 17
345500: 137 135 2
345600: 114 117 -3
345700: 114 127 -13
345800: 134 111 23
345900: 124 112 12
346000: 126 130 -4
346100: 123 127 -4
346200: 127 113 14
346300: 111 112 -1
346400: 122 118 4
346500: 109 98 11
346600: 129 131 -2
346700: 141 132 9
346800: 90 108 -18
346900: 135 127 8
347000: 137 129 8
347100: 125 126 -1
347200: 114 112 2
347300: 125 144 -19
347400: 132 121 11
347500: 118 120 -2
347600: 102 128 -26
347700: 119 140 -21
347800: 129 145 -16
347900: 124 129 -5
348000: 141 128 13
348100: 121 109 12
348200: 114 126 -12
348300: 117 114 3
348400: 143 133 10
348500: 125 131 -6
348600: 128 137 -9
348700: 141 118 23
348800: 115 119 -4
348900: 120 130 -10
349000: 111 142 -31
349100: 121 126 -5
349200: 130 150 -20
349300: 108 115 -7
349400: 130 138 -8
349500: 111 144 -33
349600: 126 139 -13
349700: 126 147 -21
349800: 113 119 -6
349900: 137 152 -15
350000: 105 130 -25
350100: 118 138 -20
350200: 108 115 -7
350300: 153 152 1
350400: 135 147 -12
350500: 123 132 -9
350600: 134 126 8
350700: 129 135 -6
350800: 124 130 -6
350900: 121 130 -9
351000: 123 122 1
351100: 110 147 -37
351200: 138 159 -21
351300: 121 125 -4
351400: 109 137 -28
351500: 121 110 11
351600: 135 141 -6
351700: 139 141 -2
351800: 112 122 -10
351900: 126 137 -11
352000: 140 137 3
352100: 119 108 11
352200: 124 136 -12
352300: 115 133 -18
352400: 139 123 16
352500: 129 153 -24
352600: 144 127 17
352700: 138 124 14
352800: 124 142 -18
352900: 112 113 -1
353000: 108 137 -29
353100: 120 115 5
353200: 126 145 -19
353300: 138 124 14
353400: 121 133 -12
353500: 118 139 -21
353600: 127 136 -9
353700: 123 120 3
353800: 133 116 17
353900: 120 102 18
354000: 124 105 19
354100: 146 121 25
354200: 125 117 8
354300: 120 133 -13
354400: 138 128 10
354500: 134 132 2
354600: 136 121 15
354700: 129 97 32
354800: 140 125 15
354900: 121 108 13
355000: 94 94 0
355100: 121 136 -15
355200: 139 126 13
355300: 138 119 19
355400: 140 135 5
355500: 138 129 9
355600: 111 105 6
355700: 134 110 24
355800: 132 132 0
355900: 116 126 -10
356000: 122 105 17
356100: 145 123 22
356200: 133 112 21
356300: 116 111 5
356400: 140 127 13
356500: 140 111 29
356600: 128 113 15
356700: 110 121 -11
356800: 145 108 37
356900: 122 118 4
357000: 129 110 19
357100: 128 111 17
357200: 119 113 6
357300: 121 120 1
357400: 126 123 3
357500: 125 124 1
357600: 135 147 -12
357700: 127 112 15
357800: 132 119 13
357900: 128 120 8
358000: 114 122 -8
358100: 117 108 9
358200: 127 125 2
358300: 114 119 -5
358400: 127 122 5
358500: 139 144 -5
358600: 133 122 11
358700: 138 94 44
358800: 131 108 23
358900: 123 112 11
359000: 101 95 6
359100: 118 106 12
359200: 142 153 -11
359300: 98 120 -22
359400: 112 110 2
359500: 117 157 -40
359600: 128 116 12
359700: 132 114 18
359800: 113 108 5
359900: 115 114 1
360000: 131 121 10
360100: 121 129 -8
360200: 125 98 27
360300: 137 115 22
360400: 110 129 -19
360500: 117 132 -15
360600: 138 147 -9
360700: 120 125 -5
360800: 108 117 -9
360900: 124 133 -9
361000: 123 110 13
361100: 122 112 10
361200: 103 111 -8
361300: 125 118 7
361400: 113 112 1
361500: 115 120 -5
361600: 130 131 -1
361700: 117 117 0
361800: 120 135 -15
361900: 119 109 10
362000: 129 146 -17
362100: 118 121 -3
362200: 132 114 18
362300: 124 127 -3
362400: 117 136 -19
362500: 124 122 2
362600: 123 133 -10
362700: 105 120 -15
362800: 107 131 -24
362900: 120 133 -13
363000: 95 118 -23
363100: 125 127 -2
363200: 129 113 16
363300: 127 129 -2
363400: 110 130 -20
363500: 105 125 -20
363600: 114 145 -31
363700: 128 116 12
363800: 99 114 -15
363900: 147 134 13
364000: 110 123 -13
364100: 130 136 -6
364200: 114 103 11
364300: 126 132 -6
364400: 128 125 3
364500: 121 128 -7
364600: 97 117 -20
364700: 128 107 21
364800: 119 123 -4
364900: 115 130 -15
365000: 107 95 12
365100: 143 117 26
365200: 138 137 1
365300: 115 121 -6
365400: 118 131 -13
365500: 119 126 -7
365600: 105 114 -9
365700: 116 110 6
365800: 118 136 -18
365900: 108 104 4
366000: 120 151 -31
366100: 99 114 -15
366200: 130 121 9
366300: 114 123 -9
366400: 124 138 -14
366500: 112 118 -6
366600: 121 123 -2
366700: 110 124 -14
366800: 104 133 -29
366900: 122 117 5
367000: 142 138 4
367100: 110 117 -7
367200: 124 127 -3
367300: 138 127 11
367400: 108 115 -7
367500: 122 136 -14
367600: 123 124 -1
367700: 109 131 -22
367800: 114 116 -2
367900: 128 122 6
368000: 118 107 11
368100: 119 124 -5
368200: 130 118 12
368300: 125 124 1
368400: 127 118 9
368500: 118 126 -8
368600: 135 126 9
368700: 114 113 1
368800: 121 113 8
368900: 109 126 -17
369000: 129 124 5
369100: 121 112 9
369200: 127 113 14
369300: 133 140 -7
369400: 119 116 3
369500: 135 115 20
369600: 105 118 -13
369700: 119 113 6
369800: 128 142 -14
369900: 128 112 16
370000: 130 144 -14
370100: 117 118 -1
370200: 116 113 3
370300: 124 119 5
370400: 111 131 -20
370500: 121 108 13
370600: 123 138 -15
370700: 129 127 2
370800: 124 108 16
370900: 136 120 16
371000: 122 93 29
371100: 115 138 -23
371200: 125 126 -1
371300: 117 111 6
371400: 138 127 11
371500: 128 129 -1
371600: 143 122 21
371700: 114 91 23
371800: 118 99 19
371900: 130 111 19
372000: 131 120 11
372100: 132 111 21
372200: 130 142 -12
372300: 119 118 1
372400: 113 115 -2
372500: 136 103 33
372600: 122 111 11
372700: 133 134 -1
372800: 120 115 5
372900: 127 104 23
373000: 120 113 7
373100: 130 104 26
373200: 134 141 -7
373300: 129 121 8
373400: 110 116 -6
373500: 111 108 3
373600: 112 125 -13
373700: 145 131 14
373800: 106 119 -13
373900: 111 105 6
374000: 119 120 -1
374100: 111 117 -6
374200: 117 116 1
374300: 118 119 -1
374400: 109 102 7
374500: 123 128 -5
374600: 125 133 -8
374700: 134 128 6
374800: 122 124 -2
374900: 100 115 -15
375000: 118 129 -11
375100: 145 140 5
375200: 123 110 13
375300: 122 141 -19
375400: 121 137 -16
375500: 142 144 -2
375600: 118 114 4
375700: 121 102 19
375800: 132 125 7
375900: 122 119 3
376000: 121 120 1
376100: 124 112 12
376200: 123 139 -16
376300: 128 135 -7
376400: 131 124 7
376500: 120 118 2
376600: 133 109 24
376700: 109 118 -9
376800: 117 102 15
376900: 112 93 19
377000: 131 119 12
377100: 139 116 23
377200: 117 105 12
377300: 132 119 13
377400: 142 129 13
377500: 139 126 13
377600: 146 116 30
377700: 136 145 -9
377800: 125 114 11
377900: 120 126 -6
378000: 115 124 -9
378100: 123 123 0
378200: 103 103 0
378300: 126 120 6
378400: 114 118 -4
378500: 138 135 3
378600: 130 110 20
378700: 118 120 -2
378800: 106 121 -15
378900: 148 119 29
379000: 107 110 -3
379100: 102 115 -13
379200: 135 129 6
379300: 122 117 5
379400: 136 121 15
379500: 119 101 18
379600: 121 102 19
379700: 128 118 10
379800: 118 143 -25
379900: 122 122 0
380000: 127 131 -4
380100: 141 138 3
380200: 128 125 3
380300: 109 127 -18
380400: 123 129 -6
380500: 124 131 -7
380600: 136 120 16
380700: 107 117 -10
380800: 109 124 -15
380900: 115 112 3
381000: 108 117 -9
381100: 121 136 -15
381200: 140 138 2
381300: 110 125 -15
381400: 138 147 -9
381500: 135 135 0
381600: 135 128 7
381700: 123 139 -16
381800: 138 127 11
381900: 153 130 23
382000: 139 151 -12
382100: 134 118 16
382200: 121 120 1
382300: 122 124 -2
382400: 135 119 16
382500: 124 137 -13
382600: 130 138 -8
382700: 118 99 19
382800: 121 124 -3
382900: 124 112 12
383000: 123 132 -9
383100: 133 124 9
383200: 110 133 -23
383300: 114 130 -16
383400: 129 123 6
383500: 111 108 3
383600: 133 116 17
383700: 122 126 -4
383800: 126 130 -4
383900: 115 119 -4
384000: 116 101 15
384100: 124 122 2
384200: 125 125 0
384300: 117 126 -9
384400: 132 109 23
384500: 129 113 16
384600: 122 125 -3
384700: 135 128 7
384800: 112 113 -1
384900: 120 118 2
385000: 112 131 -19
385100: 134 136 -2
385200: 120 116 4
385300: 135 128 7
385400: 133 122 11
385500: 127 95 32
385600: 126 114 12
385700: 114 118 -4
385800: 129 121 8
385900: 128 104 24
386000: 120 127 -7
386100: 131 121 10
386200: 119 121 -2
386300: 110 114 -4
386400: 125 113 12
386500: 128 128 0
386600: 114 118 -4
386700: 104 113 -9
386800: 120 120 0
386900: 136 126 10
387000: 120 126 -6
387100: 117 131 -14
387200: 142 136 6
387300: 121 122 -1
387400: 132 141 -9
387500: 127 127 0
387600: 133 98 35
387700: 137 145 -8
387800: 120 127 -7
387900: 118 114 4
388000: 120 120 0
388100: 131 107 24
388200: 132 115 17
388300: 132 130 2
388400: 126 136 -10
388500: 134 100 34
388600: 145 112 33
388700: 125 121 4
388800: 126 124 2
388900: 118 99 19
389000: 129 121 8
389100: 127 129 -2
389200: 143 136 7
389300: 131 129 2
389400: 131 130 1
389500: 118 107 11
389600: 119 113 6
389700: 119 128 -9
389800: 110 127 -17
389900: 102 114 -12
390000: 128 123 5
390100: 117 113 4
390200: 123 120 3
390300: 119 129 -10
390400: 146 125 21
390500: 101 130 -29
390600: 127 137 -10
390700: 103 129 -26
390800: 120 129 -9
390900: 110 117 -7
391000: 108 110 -2
391100: 111 131 -20
391200: 114 105 9
391300: 145 146 -1
391400: 114 133 -19
391500: 109 133 -24
391600: 141 116 25
391700: 111 126 -15
391800: 128 145 -17
391900: 118 122 -4
392000: 133 121 12
392100: 119 127 -8
392200: 132 130 2
392300: 121 120 1
392400: 137 121 16
392500: 111 116 -5
392600: 129 129 0
392700: 128 128 0
392800: 109 115 -6
392900: 125 149 -24
393000: 115 119 -4
393100: 112 130 -18
393200: 107 121 -14
393300: 136 125 11
393400: 95 108 -13
393500: 122 137 -15
393600: 111 105 6
393700: 139 118 21
393800: 123 116 7
393900: 117 120 -3
394000: 116 127 -11
394100: 107 110 -3
394200: 111 124 -13
394300: 113 135 -22
394400: 117 137 -20
394500: 109 143 -34
394600: 106 109 -3
394700: 121 126 -5
394800: 116 141 -25
394900: 121 137 -16
395000: 114 120 -6
395100: 129 108 21
395200: 124 143 -19
395300: 106 124 -18
395400: 124 123 1
395500: 90 120 -30
395600: 115 131 -16
395700: 118 120 -2
395800: 121 116 5
395900: 138 117 21
396000: 111 136 -25
396100: 97 119 -22
396200: 105 89 16
396300: 103 108 -5
396400: 119 141 -22
396500: 135 130 5
396600: 100 113 -13
396700: 109 105 4
396800: 112 121 -9
396900: 115 114 1
397000: 117 141 -24
397100: 114 134 -20
397200: 109 123 -14
397300: 110 121 -11
397400: 109 130 -21
397500: 104 133 -29
397600: 112 115 -3
397700: 123 111 12
397800: 97 107 -10
397900: 112 145 -33
398000: 100 137 -37
398100: 109 113 -4
398200: 119 101 18
398300: 121 124 -3
398400: 134 124 10
398500: 127 129 -2
398600: 104 137 -33
398700: 120 121 -1
398800: 127 128 -1
398900: 130 136 -6
399000: 137 139 -2
399100: 122 118 4
399200: 113 103 10
399300: 116 131 -15
399400: 107 112 -5
399500: 117 123 -6
399600: 121 135 -14
399700: 121 116 5
399800: 110 121 -11
399900: 133 120 13
400000: 127 133 -6
400100: 110 137 -27
400200: 130 125 5
400300: 111 126 -15
400400: 113 105 8
400500: 121 121 0
400600: 111 122 -11
400700: 129 116 13
400800: 110 117 -7
400900: 116 132 -16
401000: 97 114 -17
401100: 128 105 23
401200: 113 147 -34
401300: 144 122 22
401400: 113 126 -13
401500: 128 116 12
401600: 102 133 -31
401700: 132 127 5
401800: 118 127 -9
401900: 119 143 -24
402000: 122 123 -1
402100: 126 142 -16
402200: 116 122 -6
402300: 118 140 -22
402400: 112 114 -2
402500: 110 130 -20
402600: 130 132 -2
402700: 124 120 4
402800: 150 130 20
402900: 121 118 3
403000: 119 132 -13
403100: 110 112 -2
403200: 127 118 9
403300: 123 123 0
403400: 124 126 -2
403500: 125 129 -4
403600: 153 118 35
403700: 151 120 31
403800: 121 117 4
403900: 132 131 1
404000: 124 127 -3
404100: 107 103 4
404200: 111 98 13
404300: 144 120 24
404400: 149 112 37
404500: 131 110 21
404600: 129 101 28
404700: 145 126 19
404800: 109 128 -19
404900: 117 129 -12
405000: 118 127 -9
405100: 135 118 17
405200: 141 118 23
405300: 132 119 13
405400: 102 109 -7
405500: 125 122 3
405600: 130 122 8
405700: 165 128 37
405800: 116 108 8
405900: 146 131 15
406000: 122 124 -2
406100: 137 123 14
406200: 132 126 6
406300: 135 115 20
406400: 117 126 -9
406500: 123 128 -5
406600: 133 128 5
406700: 113 114 -1
406800: 135 112 23
406900: 125 123 2
407000: 148 125 23
407100: 132 114 18
407200: 141 129 12
407300: 129 146 -17
407400: 116 108 8
407500: 113 108 5
407600: 141 113 28
407700: 123 129 -6
407800: 112 126 -14
407900: 118 136 -18
408000: 123 112 11
408100: 135 123 12
408200: 123 107 16
408300: 121 119 2
408400: 103 130 -27
408500: 123 116 7
408600: 117 114 3
408700: 154 149 5
408800: 121 108 13
408900: 116 113 3
409000: 138 109 29
409100: 132 126 6
409200: 141 128 13
409300: 139 141 -2
409400: 107 122 -15
409500: 135 102 33
409600: 123 114 9
409700: 117 140 -23
409800: 130 115 15
409900: 112 107 5
410000: 104 104 0
410100: 112 132 -20
410200: 142 106 36
410300: 117 102 15
410400: 135 116 19
410500: 130 110 20
410600: 109 120 -11
410700: 112 132 -20
410800: 112 129 -17
410900: 117 116 1
411000: 150 118 32
411100: 112 112 0
411200: 114 116 -2
411300: 120 111 9
411400: 147 121 26
411500: 125 103 22
411600: 140 103 37
411700: 130 117 13
411800: 129 119 10
411900: 147 122 25
412000: 122 104 18
412100: 122 133 -11
412200: 139 125 14
412300: 131 119 12
412400: 119 137 -18
412500: 129 105 24
412600: 140 126 14
412700: 135 122 13
412800: 109 116 -7
412900: 134 128 6
413000: 132 128 4
413100: 103 104 -1
413200: 120 121 -1
413300: 133 113 20
413400: 126 132 -6
413500: 122 136 -14
413600: 130 112 18
413700: 110 112 -2
413800: 99 109 -10
413900: 114 112 2
414000: 106 131 -25
414100: 106 108 -2
414200: 127 125 2
414300: 119 143 -24
414400: 116 126 -10
414500: 114 132 -18
414600: 134 131 3
414700: 121 116 5
414800: 136 128 8
414900: 121 103 18
415000: 133 126 7
415100: 115 123 -8
415200: 130 107 23
415300: 136 134 2
415400: 137 124 13
415500: 118 115 3
415600: 139 133 6
415700: 104 116 -12
415800: 121 132 -11
415900: 131 134 -3
416000: 105 109 -4
416100: 114 126 -12
416200: 110 113 -3
416300: 109 117 -8
416400: 108 132 -24
416500: 117 113 4
416600: 126 128 -2
416700: 115 125 -10
416800: 126 118 8
416900: 125 121 4
417000: 125 119 6
417100: 125 146 -21
417200: 122 112 10
417300: 117 112 5
417400: 135 117 18
417500: 117 133 -16
417600: 117 121 -4
417700: 139 115 24
417800: 130 122 8
417900: 129 137 -8
418000: 125 133 -8
418100: 135 116 19
418200: 120 136 -16
418300: 108 114 -6
418400: 120 116 4
418500: 119 135 -16
418600: 127 119 8
418700: 133 115 18
418800: 116 125 -9
418900: 130 128 2
419000: 117 132 -15
419100: 119 133 -14
419200: 143 118 25
419300: 147 127 20
419400: 116 124 -8
419500: 127 131 -4
419600: 124 123 1
419700: 119 142 -23
419800: 129 126 3
419900: 117 118 -1
420000: 132 141 -9
420100: 112 123 -11
420200: 127 125 2
420300: 110 121 -11
420400: 140 116 24
420500: 122 108 14
420600: 131 118 13
420700: 123 118 5
420800: 121 120 1
420900: 140 138 2
421000: 140 109 31
421100: 136 127 9
421200: 114 133 -19
421300: 121 125 -4
421400: 139 137 2
421500: 121 121 0
421600: 133 140 -7
421700: 126 114 12
421800: 135 140 -5
421900: 126 130 -4
422000: 132 139 -7
422100: 122 100 22
422200: 129 129 0
422300: 139 122 17
422400: 117 134 -17
422500: 134 125 9
422600: 122 120 2
422700: 149 131 18
422800: 132 133 -1
422900: 109 119 -10
423000: 136 124 12
423100: 115 104 11
423200: 139 141 -2
423300: 120 106 14
423400: 121 144 -23
423500: 124 136 -12
423600: 125 124 1
423700: 149 120 29
423800: 139 131 8
423900: 134 148 -14
424000: 133 130 3
424100: 123 132 -9
424200: 147 130 17
424300: 145 123 22
424400: 130 138 -8
424500: 121 123 -2
424600: 122 111 11
424700: 134 124 10
424800: 120 113 7
424900: 130 132 -2
425000: 136 136 0
425100: 129 128 1
425200: 110 98 12
425300: 125 128 -3
425400: 130 127 3
425500: 126 101 25
425600: 141 129 12
425700: 106 115 -9
425800: 142 129 13
425900: 103 126 -23
426000: 119 116 3
426100: 134 128 6
426200: 139 140 -1
426300: 119 130 -11
426400: 111 119 -8
426500: 114 119 -5
426600: 119 120 -1
426700: 130 125 5
426800: 104 117 -13
426900: 123 121 2
427000: 114 129 -15
427100: 114 123 -9
427200: 123 127 -4
427300: 133 127 6
427400: 99 126 -27
427500: 127 134 -7
427600: 111 133 -22
427700: 113 132 -19
427800: 117 118 -1
427900: 124 137 -13
428000: 126 132 -6
428100: 107 121 -14
428200: 121 125 -4
428300: 140 121 19
428400: 148 136 12
428500: 119 118 1
428600: 103 108 -5
428700: 122 145 -23
428800: 117 117 0
428900: 133 122 11
429000: 102 114 -12
429100: 123 126 -3
429200: 141 111 30
429300: 125 125 0
429400: 113 129 -16
429500: 134 115 19
429600: 125 119 6
429700: 117 121 -4
429800: 122 124 -2
429900: 119 130 -11
430000: 132 144 -12
430100: 128 137 -9
430200: 126 124 2
430300: 108 128 -20
430400: 113 118 -5
430500: 119 123 -4
430600: 136 131 5
430700: 128 130 -2
430800: 110 107 3
430900: 130 137 -7
431000: 113 117 -4
431100: 123 125 -2
431200: 134 125 9
431300: 127 124 3
431400: 107 120 -13
431500: 111 122 -11
431600: 103 128 -25
431700: 109 121 -12
431800: 114 126 -12
431900: 124 140 -16
432000: 108 119 -11
432100: 120 104 16
432200: 127 124 3
432300: 130 121 9
432400: 110 149 -39
432500: 138 125 13
432600: 132 152 -20
432700: 119 145 -26
432800: 129 135 -6
432900: 100 135 -35
433000: 112 129 -17
433100: 124 125 -1
433200: 135 124 11
433300: 115 130 -15
433400: 122 138 -16
433500: 99 141 -42
433600: 111 102 9
433700: 129 127 2
433800: 139 138 1
433900: 110 130 -20
434000: 119 139 -20
434100: 106 123 -17
434200: 118 139 -21
434300: 103 132 -29
434400: 107 125 -18
434500: 125 126 -1
434600: 111 119 -8
434700: 134 142 -8
434800: 132 147 -15
434900: 114 136 -22
435000: 110 142 -32
435100: 124 102 22
435200: 118 133 -15
435300: 107 134 -27
435400: 126 134 -8
435500: 112 119 -7
435600: 119 134 -15
435700: 128 136 -8
435800: 98 132 -34
435900: 116 138 -22
436000: 121 140 -19
436100: 118 131 -13
436200: 129 128 1
436300: 126 126 0
436400: 114 136 -22
436500: 129 128 1
436600: 102 107 -5
436700: 114 143 -29
436800: 106 137 -31
436900: 115 133 -18
437000: 109 130 -21
437100: 115 124 -9
437200: 130 129 1
437300: 122 142 -20
437400: 104 105 -1
437500: 103 123 -20
437600: 115 122 -7
437700: 135 143 -8
437800: 140 144 -4
437900: 123 127 -4
438000: 117 131 -14
438100: 128 129 -1
438200: 115 100 15
438300: 104 116 -12
438400: 131 142 -11
438500: 114 115 -1
438600: 129 132 -3
438700: 116 115 1
438800: 127 111 16
438900: 127 139 -12
439000: 108 127 -19
439100: 128 113 15
439200: 112 112 0
439300: 122 138 -16
439400: 107 136 -29
439500: 140 134 6
439600: 144 154 -10
439700: 127 128 -1
439800: 120 123 -3
439900: 130 128 2
440000: 107 126 -19
440100: 127 123 4
440200: 118 118 0
440300: 117 122 -5
440400: 117 143 -26
440500: 114 126 -12
440600: 123 128 -5
440700: 125 126 -1
440800: 126 150 -24
440900: 135 131 4
441000: 117 118 -1
441100: 118 119 -1
441200: 140 92 48
441300: 128 135 -7
441400: 125 110 15
441500: 147 121 26
441600: 125 135 -10
441700: 137 126 11
441800: 133 136 -3
441900: 135 121 14
442000: 139 116 23
442100: 126 108 18
442200: 132 123 9
442300: 150 119 31
442400: 133 137 -4
442500: 130 114 16
442600: 139 118 21
442700: 145 119 26
442800: 133 101 32
442900: 149 110 39
443000: 131 93 38
443100: 135 124 11
443200: 130 113 17
443300: 140 117 23
443400: 147 113 34
443500: 130 121 9
443600: 146 119 27
443700: 156 116 40
443800: 116 98 18
443900: 119 113 6
444000: 132 111 21
444100: 123 128 -5
444200: 120 114 6
444300: 118 120 -2
444400: 122 108 14
444500: 122 125 -3
444600: 142 101 41
444700: 135 121 14
444800: 132 111 21
444900: 127 120 7
445000: 141 99 42
445100: 138 143 -5
445200: 144 115 29
445300: 129 110 19
445400: 140 110 30
445500: 122 115 7
445600: 132 102 30
445700: 126 135 -9
445800: 117 122 -5
445900: 132 133 -1
446000: 140 103 37
446100: 123 125 -2
446200: 126 100 26
446300: 122 131 -9
446400: 129 125 4
446500: 144 140 4
446600: 114 95 19
446700: 128 100 28
446800: 125 108 17
446900: 117 135 -18
447000: 128 140 -12
447100: 128 138 -10
447200: 124 130 -6
447300: 133 105 28
447400: 133 128 5
447500: 119 120 -1
447600: 128 115 13
447700: 133 127 6
447800: 125 111 14
447900: 126 106 20
448000: 128 109 19
448100: 126 131 -5
448200: 126 113 13
448300: 127 108 19
448400: 131 118 13
448500: 133 122 11
448600: 149 123 26
448700: 128 114 14
448800: 153 95 58
448900: 117 111 6
449000: 112 107 5
449100: 133 109 24
449200: 125 109 16
449300: 111 120 -9
449400: 111 116 -5
449500: 149 123 26
449600: 114 110 4
449700: 114 116 -2
449800: 131 96 35
449900: 134 116 18
450000: 134 101 33
450100: 114 119 -5
450200: 112 104 8
450300: 133 105 28
450400: 120 93 27
450500: 100 118 -18
450600: 138 124 14
450700: 128 116 12
450800: 121 116 5
450900: 114 108 6
451000: 126 90 36
451100: 118 95 23
451200: 131 114 17
451300: 127 106 21
451400: 133 120 13
451500: 130 100 30
451600: 115 90 25
451700: 125 101 24
451800: 141 95 46
451900: 132 97 35
452000: 130 107 23
452100: 131 108 23
452200: 102 107 -5
452300: 120 99 21
452400: 132 110 22
452500: 139 97 42
452600: 121 100 21
452700: 135 91 44
452800: 123 115 8
